,census_tract_code,year,arrests_B,arrests_W,arrests_total,state,county,ct_pop,ct_white,ct_black,pct_white,pct_black,b_arr_pct_total,w_arr_pct_total,tot_arr_pct_total,tot_arr_pct_co_pop,w_arr_pct_co_pop,b_arr_pct_co_pop,w_arr_pct_w_pop,b_arr_pct_b_pop,rTot,rB,rW,eTot,eB,eW,sir_total,sir_black,sir_white,total_effects,white_effects,black_effects
364,12202,2013,0,0,0,37,129,2839,2653,131,0.934483973,0.046143008,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,97.0974715,2.247797026,46.74741898,0,0,0,0.23231592,0.34795533,0.42797284
365,12202,2014,0,0,0,37,129,2936,2640,100,0.899182561,0.034059946,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,100.4115803,1.739539714,46.51884136,0,0,0,2.49504984,1.21721746,1.27880811
366,12202,2015,0,1,1,37,129,3097,2755,132,0.889570552,0.042621892,9.090909091,100,100,0.03228827,0.03228827,0,0.036296323,0,0.03416607,0.016395397,0.017582894,105.9123175,2.264192423,48.54087422,0.009441772,0,0.020601195,6.29637413,5.75200428,2.69729955
367,12202,2016,0,1,1,37,129,3329,3090,0,0.928206669,0,9.090909091,100,100,0.030038148,0.030038148,0,0.032361412,0,0.03416607,0.016395397,0.017582894,113.8388456,0.1,54.43114386,0.008784348,0,0.018371835,0.42327536,0.54309821,0.50074174
368,12202,2017,0,0,0,37,129,3341,3088,6,0.924274169,0.00179587,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,114.2488384,0.198372383,54.39597807,0,0,0,1.41290613,1.12041446,1.47210949
369,12202,2018,0,0,0,37,129,3372,3167,7,0.939205219,0.002075919,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,115.3079866,0.21476778,55.78502673,0,0,0,0.35232771,0.18432418,0.66849925
370,12203,2010,0,0,0,37,129,1660,1602,6,0.965060241,0.003614458,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,56.81567548,0.198372383,28.26779691,0,0,0,3.38675731,2.79145289,1.3819109
371,12203,2011,0,0,0,37,129,1770,1652,13,0.933333333,0.007344633,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,60.57394314,0.313140163,29.14694164,0,0,0,0.65631557,0.47420432,1.05559138
372,12203,2012,0,2,2,37,129,1916,1764,11,0.920668058,0.005741127,4.761904762,100,100,0.104378686,0.104378686,0,0.113372258,0,0.03416607,0.016395397,0.017582894,65.56218929,0.280349369,31.11622582,0.030505388,0,0.064275147,0.02756944,0.04101039,0.03815478
373,12203,2013,0,0,0,37,129,2001,1868,14,0.933533233,0.006996502,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,68.46630521,0.32953556,32.94484684,0,0,0,0.11411727,0.13886656,0.15023099
374,12203,2014,0,0,0,37,129,2388,2116,10,0.886097152,0.004187605,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,81.68857413,0.263953971,37.30540466,0,0,0,7.44919561,6.65254662,24.39379363
375,12203,2015,2,0,2,37,129,2286,2238,10,0.979002625,0.004374453,100,4.761904762,100,0.087485237,0,0.087485237,0,19.8019802,0.03416607,0.016395397,0.017582894,78.20363503,0.263953971,39.45051779,0.025574259,7.577078644,0,0.82389091,0.68699898,2.39238027
376,12203,2016,0,0,0,37,129,2335,2307,5,0.988008565,0.002141328,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,79.87777244,0.181976986,40.6637375,0,0,0,0.10657089,0.14114992,0.12119538
377,12203,2017,0,0,0,37,129,2295,2284,0,0.995206972,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,78.51112966,0.1,40.25933093,0,0,0,0.48713507,0.44212468,0.81949622
378,12203,2018,1,0,1,37,129,2271,2256,0,0.99339498,0,100,9.090909091,100,0.044031527,0,0.044031527,0,1000,0.03416607,0.016395397,0.017582894,77.69114399,0.1,39.76700989,0.01287148,10,0,0.04130455,0.05462279,0.07393652
379,12300,2010,0,2,2,37,129,6150,5631,395,0.915609756,0.064227642,4.761904762,100,100,0.032519796,0.032519796,0,0.035517039,0,0.03416607,0.016395397,0.017582894,210.2213278,6.576181872,99.10927866,0.009513783,0,0.020179745,0.46682415,0.54226111,0.37495065
380,12300,2011,0,3,3,37,129,6817,6359,346,0.932815021,0.050755464,3.225806452,100,100,0.044006982,0.044006982,0,0.047176487,0,0.03416607,0.016395397,0.017582894,233.0100962,5.772807412,111.9096258,0.012874979,0,0.026807345,2.87476689,2.87274368,3.01083458
381,12300,2012,1,0,1,37,129,6947,6540,288,0.94141356,0.041456744,100,9.090909091,100,0.014394496,0,0.014394496,0,0.347101701,0.03416607,0.016395397,0.017582894,237.4516853,4.821874377,115.0921297,0.004211383,0.207388232,0,0.16002307,0.15005896,0.2694406
382,12300,2013,0,5,5,37,129,6991,6622,273,0.947217852,0.039050207,1.960784314,100,100,0.071519503,0.071519503,0,0.075504749,0,0.03416607,0.016395397,0.017582894,238.9549923,4.57594342,116.5339271,0.020924443,0,0.04290596,1.84519021,2.15564173,0.58897457
383,12300,2014,1,1,2,37,129,7359,6716,582,0.912623998,0.079086832,52.38095238,52.38095238,100,0.027177236,0.013588618,0.013588618,0.014889594,0.171791788,0.03416607,0.016395397,0.017582894,251.528106,9.642121138,118.1867191,0.007951398,0.10371162,0.008461188,0.85470143,1.06239124,0.47740374
384,12300,2015,0,3,3,37,129,7462,6924,450,0.927901367,0.060305548,3.225806452,100,100,0.04020316,0.04020316,0,0.043326931,0,0.03416607,0.016395397,0.017582894,255.0472111,7.477928715,121.8439612,0.011762528,0,0.024621655,0.53682167,0.56681347,0.44314225
385,12300,2016,1,2,3,37,129,7846,7343,379,0.9358909,0.048304869,35.48387097,67.74193548,100,0.038235557,0.025490371,0.012745186,0.027236453,0.263782643,0.03416607,0.016395397,0.017582894,268.1669818,6.313855518,129.211194,0.01118706,0.158381831,0.015478535,0.29044931,0.32453088,0.18038534
386,12300,2017,0,2,2,37,129,8339,7595,610,0.910780669,0.073150258,4.761904762,100,100,0.023983403,0.023983403,0,0.026332767,0,0.03416607,0.016395397,0.017582894,285.0108541,10.10119226,133.6420834,0.007017277,0,0.014965346,2.72723563,3.50290339,0.31318907
387,12300,2018,1,2,3,37,129,8823,7942,694,0.900147342,0.078658053,35.48387097,67.74193548,100,0.034001655,0.02266777,0.011333885,0.025182257,0.144071459,0.03416607,0.016395397,0.017582894,301.5472318,11.47840562,139.7433477,0.00994869,0.087120113,0.014311951,5.78603042,6.97747832,0.67438463
388,980100,2010,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,0,0,0,0.66526125,0.68497729,0.52112345
389,980100,2011,12,0,12,37,129,0,0,0,0,0,100,0.826446281,100,12000,0,12000,0,12000,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,120,120,0,0.47281356,0.52549214,0.76995633
390,980100,2012,0,2,2,37,129,0,0,0,0,0,4.761904762,100,100,2000,2000,0,2000,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,20,0,20,0.30469581,0.39164395,0.42544168
391,980100,2013,0,1,1,37,129,0,0,0,0,0,9.090909091,100,100,1000,1000,0,1000,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,10,0,10,0.36921202,0.20732025,0.8118759
392,980100,2014,0,1,1,37,129,0,0,0,0,0,9.090909091,100,100,1000,1000,0,1000,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,10,0,10,0.97750075,1.20728267,0.99704185
393,980100,2015,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,0,0,0,0.43180576,0.4789116,0.9537525
394,980100,2016,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,0,0,0,1.48266289,0.58441359,11.95434925
395,980100,2017,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,0,0,0,0.47748938,0.41993982,0.3293036
396,980100,2018,0,3,3,37,129,0,0,0,0,0,3.225806452,100,100,3000,3000,0,3000,0,0.03416607,0.016395397,0.017582894,0.1,0.1,0.1,30,0,30,9.44769832,16.91547779,0.94814317
